measurement_id,trial_id,strategy,liquid,liquid_name,volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,duration_s,timestamp,replicate_id,deviation_individual_pct,experiment_type,experiment_folder,experiment_timestamp,aspirate_speed,dispense_speed,overaspirate_vol,aspirate_wait_time,dispense_wait_time,pre_asp_air_vol,post_asp_air_vol,blowout_vol,retract_speed,asp_disp_cycles,post_retract_wait_time
measurement_1774909152426522_1,trial_10,screening,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0505185185185178,50.51851851851789,23.20272199995816,1774909152.4265227,1,1.037037037035768,calibration,run_1774908149_6M_H3PO4,1774908149,8.0,18.0,0.0053,2.5,1.5,0.149,0.0,0.0,5.0,0.0,0.0
measurement_1774909176019786_1,trial_10,screening,6M_H3PO4,6M_H3PO4,0.05,50.0,0.050548148148149,50.54814814814903,23.40292100002989,1774909176.019786,1,1.0962962962980385,calibration,run_1774908149_6M_H3PO4,1774908149,8.0,18.0,0.0053,2.5,1.5,0.149,0.0,0.0,5.0,0.0,0.0
measurement_1774909199627837_1,trial_10,screening,6M_H3PO4,6M_H3PO4,0.05,50.0,0.05037037037037,50.37037037037008,23.403151199920103,1774909199.6278377,1,0.7407407407401534,calibration,run_1774908149_6M_H3PO4,1774908149,8.0,18.0,0.0053,2.5,1.5,0.149,0.0,0.0,5.0,0.0,0.0
measurement_1774909223215738_1,trial_10,screening,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0505185185185192,50.5185185185192,23.40323879988864,1774909223.2157388,1,1.0370370370383908,calibration,run_1774908149_6M_H3PO4,1774908149,8.0,18.0,0.0053,2.5,1.5,0.149,0.0,0.0,5.0,0.0,0.0
measurement_1774909246828807_1,trial_10,screening,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0502962962962961,50.29629629629618,23.402104600099847,1774909246.8288074,1,0.5925925925923531,calibration,run_1774908149_6M_H3PO4,1774908149,8.0,18.0,0.0053,2.5,1.5,0.149,0.0,0.0,5.0,0.0,0.0
measurement_1774909264018107_1,trial_11,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0497777777777788,49.77777777777887,17.002616700017825,1774909264.0181074,1,0.4444444444422629,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909281429058_1,trial_11,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0504197530864184,50.41975308641848,17.202986699994653,1774909281.429058,1,0.839506172836943,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909298829000_1,trial_11,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0502962962962961,50.29629629629618,17.202809300040826,1774909298.8290002,1,0.5925925925923531,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909315823405_1,trial_12,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0483703703703708,48.3703703703708,16.80293170013465,1774909315.8234055,1,3.259259259258407,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909333214290_1,trial_12,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0482222222222229,48.22222222222299,17.202442300040275,1774909333.21429,1,3.555555555554021,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909350618429_1,trial_12,calibration,6M_H3PO4,6M_H3PO4,0.05,50.0,0.0486666666666664,48.6666666666664,17.202661199960858,1774909350.618429,1,2.6666666666672056,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909368024299_1,trial_13,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0264444444444433,26.44444444444334,17.00295910006389,1774909368.0243,1,5.777777777773357,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909385226591_1,trial_13,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0260740740740738,26.074074074073835,17.003289399901405,1774909385.226591,1,4.296296296295327,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909402428324_1,trial_13,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0259629629629629,25.96296296296298,17.003159099956974,1774909402.4283247,1,3.851851851851912,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909419627035_1,trial_14,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0242222222222223,24.22222222222235,17.00279219984077,1774909419.6270354,1,3.1111111111106067,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909436823864_1,trial_14,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0245185185185179,24.518518518517958,17.00261600012891,1774909436.823864,1,1.9259259259281905,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909454228119_1,trial_14,calibration,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0242222222222223,24.22222222222235,17.20338369999081,1774909454.22812,1,3.1111111111106067,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0029,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909471425597_1,trial_15,inherited,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0250370370370365,25.03703703703658,17.00236300006509,1774909471.4255972,1,0.1481481481463153,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0036382550335572,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909488621091_1,trial_15,inherited,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0245925925925931,24.59259259259317,17.002495900029317,1774909488.6210916,1,1.629629629627316,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0036382550335572,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909505624066_1,trial_15,inherited,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0251111111111118,25.1111111111118,16.802462100051343,1774909505.6240668,1,0.4444444444471895,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0036382550335572,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909522820178_1,trial_15,inherited,6M_H3PO4,6M_H3PO4,0.025,25.0,0.0250370370370378,25.03703703703789,17.00257180002518,1774909522.8201787,1,0.148148148151575,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0036382550335572,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909540022555_1,trial_15,inherited,6M_H3PO4,6M_H3PO4,0.025,25.0,0.025185185185187,25.185185185187013,17.00182390003465,1774909540.0225558,1,0.7407407407480499,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0036382550335572,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909556823399_1,trial_16,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0120740740740748,12.074074074074884,16.60327840014361,1774909556.8233998,1,20.74074074074882,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909574015576_1,trial_16,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0120740740740748,12.074074074074884,17.00289939995855,1774909574.015576,1,20.74074074074882,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909590827984_1,trial_16,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0122962962962965,12.296296296296584,16.603195399977267,1774909590.8279843,1,22.96296296296586,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909607815950_1,trial_17,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0094074074074065,9.407407407406534,16.801871200092137,1774909607.8159506,1,5.92592592593465,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0017518518518512,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909624824445_1,trial_17,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0094074074074065,9.407407407406534,16.8028850001283,1774909624.8244455,1,5.92592592593465,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0017518518518512,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909641419840_1,trial_17,calibration,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0097037037037047,9.703703703704772,16.402619100175798,1774909641.41984,1,2.9629629629522767,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0017518518518512,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909658220270_1,trial_18,inherited,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0100740740740729,10.074074074072964,16.60212350008078,1774909658.2202704,1,0.740740740729634,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0023402907580473,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909675227382_1,trial_18,inherited,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0101975308641978,10.197530864197889,16.801991200074553,1774909675.2273822,1,1.9753086419788644,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0023402907580473,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909692018931_1,trial_18,inherited,6M_H3PO4,6M_H3PO4,0.01,10.0,0.010222222222222,10.222222222222085,16.602300099795684,1774909692.0189312,1,2.2222222222208208,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0023402907580473,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909708827086_1,trial_18,inherited,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0104444444444437,10.444444444443786,16.603722600033507,1774909708.8270864,1,4.444444444437861,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0023402907580473,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909725816089_1,trial_18,inherited,6M_H3PO4,6M_H3PO4,0.01,10.0,0.0102962962962959,10.296296296295983,16.802634400082752,1774909725.8160892,1,2.96296296295984,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0023402907580473,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909742831200_1,trial_19,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0079259259259271,7.925925925927191,16.80303719989024,1774909742.8312004,1,58.51851851854381,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909759619734_1,trial_19,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.007777777777778,7.777777777778072,16.60209559998475,1774909759.6197348,1,55.55555555556143,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909776422090_1,trial_19,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0074074074074072,7.407407407407249,16.601942299865186,1774909776.42209,1,48.148148148144976,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0049,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909793429375_1,trial_20,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0050222222222228,5.022222222222886,16.803208500146866,1774909793.429375,1,0.4444444444577123,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0016962962962958,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909810031502_1,trial_20,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.005111111111111,5.111111111111041,16.40315270004794,1774909810.0315025,1,2.2222222222208208,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0016962962962958,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909826829983_1,trial_20,calibration,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0052592592592588,5.259259259258844,16.602206300012767,1774909826.829983,1,5.185185185176879,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0016962962962958,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909843620236_1,trial_21,inherited,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0048148148148154,4.814814814815436,16.6027851998806,1774909843.6202369,1,3.703703703691296,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0015333439965872,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909860427926_1,trial_21,inherited,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0045925925925924,4.592592592592416,16.602893700124696,1774909860.4279263,1,8.148148148151689,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0015333439965872,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909877221569_1,trial_21,inherited,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0047407407407402,4.740740740740218,16.602029900066555,1774909877.221569,1,5.185185185195632,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0015333439965872,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909894028791_1,trial_21,inherited,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0045185185185185,4.518518518518514,16.603172699920833,1774909894.028791,1,9.629629629629727,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0015333439965872,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1774909910822152_1,trial_21,inherited,6M_H3PO4,6M_H3PO4,0.005,5.0,0.0048148148148154,4.814814814815436,16.60290369996801,1774909910.8221529,1,3.703703703691296,calibration,run_1774908149_6M_H3PO4,1774908149,14.0,10.0,0.0015333439965872,1.2000000000000002,1.5,0.229,0.0,0.0,5.0,0.0,0.0
measurement_1776448102087110_1,trial_1,screening,PVA_water,PVA_water,0.1,100.0,0.0949405940594059,94.94059405940594,42.52280479995534,1776448102.0871103,1,5.059405940594064,calibration,run_1776447976_PVA_water,1776447976,13.0,18.0,0.0012,1.0,1.5,0.069,0.0,0.5670000000000001,5.0,0.0,0.0
measurement_1776448142449188_1,trial_1,screening,PVA_water,PVA_water,0.1,100.0,0.0947524752475247,94.75247524752476,40.08465510001406,1776448142.4491887,1,5.247524752475252,calibration,run_1776447976_PVA_water,1776447976,13.0,18.0,0.0012,1.0,1.5,0.069,0.0,0.5670000000000001,5.0,0.0,0.0
measurement_1776448173032954_1,trial_2,screening,PVA_water,PVA_water,0.1,100.0,0.1007755775577557,100.77557755775578,30.468328000046316,1776448173.0329542,1,0.7755775577557716,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448203630370_1,trial_2,screening,PVA_water,PVA_water,0.1,100.0,0.1004950495049505,100.4950495049505,30.46503660036251,1776448203.6303706,1,0.4950495049504955,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448225836047_1,trial_3,screening,PVA_water,PVA_water,0.1,100.0,0.0979207920792079,97.92079207920791,22.07062629982829,1776448225.8360472,1,2.079207920792081,calibration,run_1776447976_PVA_water,1776447976,5.0,15.0,0.0055,1.7000000000000002,1.5,0.244,0.0,0.145,5.0,0.0,0.0
measurement_1776448248054269_1,trial_3,screening,PVA_water,PVA_water,0.1,100.0,0.0986798679867986,98.67986798679868,22.08857460040599,1776448248.0542696,1,1.3201320132013166,calibration,run_1776447976_PVA_water,1776447976,5.0,15.0,0.0055,1.7000000000000002,1.5,0.244,0.0,0.145,5.0,0.0,0.0
measurement_1776448274434849_1,trial_4,screening,PVA_water,PVA_water,0.1,100.0,0.0965346534653465,96.53465346534654,26.268524300307035,1776448274.434849,1,3.4653465346534684,calibration,run_1776447976_PVA_water,1776447976,21.0,3.0,0.0037,4.4,1.5,0.121,0.0,0.849,5.0,0.0,0.0
measurement_1776448300853892_1,trial_4,screening,PVA_water,PVA_water,0.1,100.0,0.0962376237623762,96.23762376237624,26.287880800198764,1776448300.8538928,1,3.7623762376237657,calibration,run_1776447976_PVA_water,1776447976,21.0,3.0,0.0037,4.4,1.5,0.121,0.0,0.849,5.0,0.0,0.0
measurement_1776448324227520_1,trial_5,screening,PVA_water,PVA_water,0.1,100.0,0.0974257425742574,97.42574257425744,23.262119200080637,1776448324.2275205,1,2.5742574257425765,calibration,run_1776447976_PVA_water,1776447976,10.0,7.0,0.0047,4.4,1.5,0.112,0.0,0.722,5.0,0.0,0.0
measurement_1776448347635890_1,trial_5,screening,PVA_water,PVA_water,0.1,100.0,0.0971287128712871,97.12871287128712,23.269940000027415,1776448347.6358907,1,2.871287128712888,calibration,run_1776447976_PVA_water,1776447976,10.0,7.0,0.0047,4.4,1.5,0.112,0.0,0.722,5.0,0.0,0.0
measurement_1776448378228549_1,trial_6,calibration,PVA_water,PVA_water,0.1,100.0,0.1003960396039604,100.3960396039604,30.463460399769247,1776448378.228549,1,0.3960396039603964,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448408829898_1,trial_6,calibration,PVA_water,PVA_water,0.1,100.0,0.1003960396039604,100.3960396039604,30.46304660011083,1776448408.8298984,1,0.3960396039603964,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448439050218_1,trial_7,calibration,PVA_water,PVA_water,0.1,100.0,0.0981188118811881,98.1188118811881,30.082970399875197,1776448439.0502183,1,1.8811881188119104,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0056039603960396,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448469248204_1,trial_7,calibration,PVA_water,PVA_water,0.1,100.0,0.0979207920792079,97.92079207920791,30.080577299930155,1776448469.2482047,1,2.079207920792081,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0056039603960396,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448500026545_1,trial_8,calibration,PVA_water,PVA_water,0.1,100.0,0.1008514851485148,100.85148514851488,30.45976520003751,1776448500.0265458,1,0.8514851485148661,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448530435706_1,trial_8,calibration,PVA_water,PVA_water,0.1,100.0,0.1008910891089109,100.8910891089109,30.26937950029969,1776448530.4357069,1,0.8910891089108919,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.008,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448560647908_1,trial_9,calibration,PVA_water,PVA_water,0.1,100.0,0.0977227722772277,97.72277227722772,30.081206399947405,1776448560.6479087,1,2.2772277227722797,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0051287128712871,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448590829681_1,trial_9,calibration,PVA_water,PVA_water,0.1,100.0,0.0981848184818481,98.18481848184818,30.06290540006012,1776448590.829682,1,1.815181518151826,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0051287128712871,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448621230726_1,trial_10,inherited,PVA_water,PVA_water,0.1,100.0,0.1002970297029702,100.29702970297028,30.264262000098825,1776448621.2307262,1,0.2970297029702834,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448651235798_1,trial_10,inherited,PVA_water,PVA_water,0.1,100.0,0.0999009900990098,99.90099009900987,29.86751529993489,1776448651.2357986,1,0.0990099009901129,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448677835695_1,trial_11,calibration,PVA_water,PVA_water,0.05,50.0,0.0518811881188118,51.881188118811885,26.4677007002756,1776448677.835695,1,3.7623762376237657,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448704445146_1,trial_11,calibration,PVA_water,PVA_water,0.05,50.0,0.0517161716171617,51.71617161716171,26.47680460009724,1776448704.4451466,1,3.432343234323426,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448731017986_1,trial_12,calibration,PVA_water,PVA_water,0.05,50.0,0.0487128712871287,48.71287128712871,26.450763899832964,1776448731.0179863,1,2.5742574257425765,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0038438316682346,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448757033340_1,trial_12,calibration,PVA_water,PVA_water,0.05,50.0,0.0484158415841584,48.415841584158414,25.867669600062072,1776448757.0333407,1,3.168316831683171,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0038438316682346,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448783221496_1,trial_13,inherited,PVA_water,PVA_water,0.05,50.0,0.0495049504950495,49.50495049504951,26.063301199581478,1776448783.221496,1,0.990099009900991,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0053080416096369,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448809628482_1,trial_13,inherited,PVA_water,PVA_water,0.05,50.0,0.0497029702970297,49.70297029702971,26.26091740000993,1776448809.6284828,1,0.5940594059405946,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0053080416096369,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448834033982_1,trial_14,calibration,PVA_water,PVA_water,0.025,25.0,0.0281188118811881,28.118811881188115,24.26809040037915,1776448834.0339825,1,12.475247524752458,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448858503518_1,trial_14,calibration,PVA_water,PVA_water,0.025,25.0,0.0277227722772277,27.72277227722772,24.334813999943435,1776448858.5035188,1,10.891089108910872,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0071425115362214,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448883042699_1,trial_15,calibration,PVA_water,PVA_water,0.025,25.0,0.0246534653465346,24.653465346534656,24.28062370000407,1776448883.0426998,1,1.3861386138613874,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0034717194570135,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448907061716_1,trial_15,calibration,PVA_water,PVA_water,0.025,25.0,0.0244554455445544,24.45544554455445,23.89285649964586,1776448907.061716,1,2.178217821782194,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.0034717194570135,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448931232532_1,trial_16,inherited,PVA_water,PVA_water,0.025,25.0,0.0246534653465346,24.65346534653465,24.078286500182003,1776448931.2325325,1,1.3861386138614151,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.003957559585144,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776448955262508_1,trial_16,inherited,PVA_water,PVA_water,0.025,25.0,0.0249504950495049,24.95049504950495,23.89274329971522,1776448955.262508,1,0.1980198019801982,calibration,run_1776447976_PVA_water,1776447976,29.0,10.0,0.003957559585144,3.6,1.5,0.165,0.0,0.424,5.0,0.0,0.0
measurement_1776449596512933_1,trial_1,screening,water,water,0.1,100.0,0.0984999999999999,98.5,19.539256799966097,1776449596.512933,1,1.500000000000015,calibration,run_1776449533_water,1776449533,7.0,11.0,0.0055,4.1000000000000005,1.5,0.021,0.0,0.0,5.0,0.0,0.0
measurement_1776449614251414_1,trial_1,screening,water,water,0.1,100.0,0.0993,99.3,17.478003199677914,1776449614.2514148,1,0.7000000000000062,calibration,run_1776449533_water,1776449533,7.0,11.0,0.0055,4.1000000000000005,1.5,0.021,0.0,0.0,5.0,0.0,0.0
measurement_1776449630647759_1,trial_2,screening,water,water,0.1,100.0,0.0969,96.9,16.273779799696058,1776449630.6477597,1,3.1000000000000054,calibration,run_1776449533_water,1776449533,13.0,3.0,0.0046,1.3,1.5,0.282,0.0,0.0,5.0,0.0,0.0
measurement_1776449647042968_1,trial_2,screening,water,water,0.1,100.0,0.0973999999999999,97.4,16.268990200012922,1776449647.0429688,1,2.600000000000019,calibration,run_1776449533_water,1776449533,13.0,3.0,0.0046,1.3,1.5,0.282,0.0,0.0,5.0,0.0,0.0
measurement_1776449667638112_1,trial_3,screening,water,water,0.1,100.0,0.0953,95.3,20.46464560041204,1776449667.6381123,1,4.70000000000001,calibration,run_1776449533_water,1776449533,10.0,16.0,0.0023,3.0,1.5,0.169,0.0,0.0,5.0,0.0,0.0
measurement_1776449688239264_1,trial_3,screening,water,water,0.1,100.0,0.0954,95.4,20.46428319998085,1776449688.2392642,1,4.600000000000007,calibration,run_1776449533_water,1776449533,10.0,16.0,0.0023,3.0,1.5,0.169,0.0,0.0,5.0,0.0,0.0
measurement_1776449706241547_1,trial_4,screening,water,water,0.1,100.0,0.1008,100.8,17.86719310004264,1776449706.241547,1,0.7999999999999952,calibration,run_1776449533_water,1776449533,20.0,8.0,0.0078,0.1,1.5,0.133,0.0,0.0,5.0,0.0,0.0
measurement_1776449724252107_1,trial_4,screening,water,water,0.1,100.0,0.1009,100.9,17.87717040022835,1776449724.252107,1,0.899999999999998,calibration,run_1776449533_water,1776449533,20.0,8.0,0.0078,0.1,1.5,0.133,0.0,0.0,5.0,0.0,0.0
measurement_1776449738838380_1,trial_5,screening,water,water,0.1,100.0,0.1022999999999999,102.29999999999998,14.464004499837756,1776449738.8383808,1,2.2999999999999825,calibration,run_1776449533_water,1776449533,12.0,4.0,0.0095,0.8,1.5,0.075,0.0,0.0,5.0,0.0,0.0
measurement_1776449753450416_1,trial_5,screening,water,water,0.1,100.0,0.1024,102.4,14.475226199720057,1776449753.450416,1,2.3999999999999995,calibration,run_1776449533_water,1776449533,12.0,4.0,0.0095,0.8,1.5,0.075,0.0,0.0,5.0,0.0,0.0
