volume,replicate,mass,start_time,end_time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,pre_asp_air_vol,post_asp_air_vol,blowout_vol
0.01,1,0.006699999999998596,2025-06-25T17:57:58.805681,2025-06-25T17:58:51.001187,14,18,15.133602982386947,15.675207730382681,4.353389084339142,0.08315568547695876,0.054507419839501386,0.03608038453385234
0.01,2,0.005799999999998917,2025-06-25T17:58:51.008822,2025-06-25T17:59:43.403538,14,18,15.133602982386947,15.675207730382681,4.353389084339142,0.08315568547695876,0.054507419839501386,0.03608038453385234
0.01,0,0.0058000000000006935,2025-06-25T17:59:43.439738,2025-06-25T18:00:52.203025,16,8,27.99209486693144,21.957307923585176,2.1147363521158695,0.06480193203315139,0.029031942412257195,0.0905201922170818
0.01,1,0.008300000000000196,2025-06-25T18:00:52.203357,2025-06-25T18:02:00.602832,16,8,27.99209486693144,21.957307923585176,2.1147363521158695,0.06480193203315139,0.029031942412257195,0.0905201922170818
0.01,2,0.007200000000000983,2025-06-25T18:02:00.602832,2025-06-25T18:03:09.594580,16,8,27.99209486693144,21.957307923585176,2.1147363521158695,0.06480193203315139,0.029031942412257195,0.0905201922170818
0.01,0,0.003900000000001569,2025-06-25T18:03:09.629676,2025-06-25T18:03:45.809171,23,21,6.654637428000569,6.358196781948209,11.839938221499324,0.04636904727667571,0.06449701515957713,0.03827286474406719
0.01,1,0.0029000000000003467,2025-06-25T18:03:45.809171,2025-06-25T18:04:21.400243,23,21,6.654637428000569,6.358196781948209,11.839938221499324,0.04636904727667571,0.06449701515957713,0.03827286474406719
0.01,2,0.0029999999999983373,2025-06-25T18:04:21.400507,2025-06-25T18:04:59.804793,23,21,6.654637428000569,6.358196781948209,11.839938221499324,0.04636904727667571,0.06449701515957713,0.03827286474406719
0.01,0,0.007699999999999818,2025-06-25T18:04:59.844831,2025-06-25T18:06:07.005534,28,14,19.133543958887458,29.807055657729506,11.142286695539951,0.015160191152244807,0.012734624277800323,0.0072915124706923965
0.01,1,0.007400000000000517,2025-06-25T18:06:07.005534,2025-06-25T18:07:15.405551,28,14,19.133543958887458,29.807055657729506,11.142286695539951,0.015160191152244807,0.012734624277800323,0.0072915124706923965
0.01,2,0.007199999999999207,2025-06-25T18:07:15.405551,2025-06-25T18:08:22.606040,28,14,19.133543958887458,29.807055657729506,11.142286695539951,0.015160191152244807,0.012734624277800323,0.0072915124706923965
0.01,0,0.007299999999998974,2025-06-25T18:08:22.645636,2025-06-25T18:09:23.204008,8,27,13.748105261474848,13.508277721703053,6.8584117237478495,0.09594660475850106,0.08118800707161428,0.058171473816037184
0.01,1,0.006999999999999673,2025-06-25T18:09:23.204383,2025-06-25T18:10:21.211302,8,27,13.748105261474848,13.508277721703053,6.8584117237478495,0.09594660475850106,0.08118800707161428,0.058171473816037184
0.01,2,0.0071000000000012164,2025-06-25T18:10:21.211940,2025-06-25T18:11:17.204419,8,27,13.748105261474848,13.508277721703053,6.8584117237478495,0.09594660475850106,0.08118800707161428,0.058171473816037184
0.01,0,0.007800000000001361,2025-06-25T18:11:17.245087,2025-06-25T18:12:14.204400,9,13,23.40445996262133,16.95433541201055,14.969952439889312,0.04698180630803109,0.07446257714182139,0.011113976687192918
0.01,1,0.0069000000000016826,2025-06-25T18:12:14.204400,2025-06-25T18:13:12.802986,9,13,23.40445996262133,16.95433541201055,14.969952439889312,0.04698180630803109,0.07446257714182139,0.011113976687192918
0.01,2,0.006899999999999906,2025-06-25T18:13:12.803563,2025-06-25T18:14:10.602239,9,13,23.40445996262133,16.95433541201055,14.969952439889312,0.04698180630803109,0.07446257714182139,0.011113976687192918
0.01,0,0.0039999999999995595,2025-06-25T18:14:10.644532,2025-06-25T18:14:47.600048,29,28,2.066914290189743,3.480159603059292,3.4690869115293026,0.06682899007573724,0.0319600542075932,0.06023325314745307
0.01,1,0.0038999999999997925,2025-06-25T18:14:47.600573,2025-06-25T18:15:23.606577,29,28,2.066914290189743,3.480159603059292,3.4690869115293026,0.06682899007573724,0.0319600542075932,0.06023325314745307
0.01,2,0.0039999999999995595,2025-06-25T18:15:23.606577,2025-06-25T18:16:00.812299,29,28,2.066914290189743,3.480159603059292,3.4690869115293026,0.06682899007573724,0.0319600542075932,0.06023325314745307
0.01,0,0.007699999999999818,2025-06-25T18:16:00.857199,2025-06-25T18:17:08.013419,24,7,16.193686556071043,25.0386262871325,5.505754502490163,0.0982147527858615,0.08294119657948613,0.0911657750606537
0.01,1,0.007199999999999207,2025-06-25T18:17:08.013419,2025-06-25T18:18:15.198870,24,7,16.193686556071043,25.0386262871325,5.505754502490163,0.0982147527858615,0.08294119657948613,0.0911657750606537
0.01,2,0.004099999999999326,2025-06-25T18:18:15.199407,2025-06-25T18:19:19.409661,24,7,16.193686556071043,25.0386262871325,5.505754502490163,0.0982147527858615,0.08294119657948613,0.0911657750606537
0.01,0,0.007600000000000051,2025-06-25T18:19:19.454852,2025-06-25T18:19:59.206129,17,22,10.80838861875236,10.396040948107839,8.010552018880844,0.01572107141837478,0.023087760992348196,0.04341386621817947
0.01,1,0.007200000000000983,2025-06-25T18:19:59.206451,2025-06-25T18:20:41.800213,17,22,10.80838861875236,10.396040948107839,8.010552018880844,0.01572107141837478,0.023087760992348196,0.04341386621817947
0.01,2,0.008100000000000662,2025-06-25T18:20:41.800775,2025-06-25T18:21:23.802941,17,22,10.80838861875236,10.396040948107839,8.010552018880844,0.01572107141837478,0.023087760992348196,0.04341386621817947
0.01,0,0.007600000000000051,2025-06-25T18:21:23.850567,2025-06-25T18:22:02.607848,13,10,6.066854819655418,11.972816744819283,10.242809776216745,0.034854930453002454,0.09795141015201808,0.08311349293217063
0.01,1,0.007600000000000051,2025-06-25T18:22:02.607848,2025-06-25T18:22:39.014131,13,10,6.066854819655418,11.972816744819283,10.242809776216745,0.034854930453002454,0.09795141015201808,0.08311349293217063
0.01,2,0.006999999999999673,2025-06-25T18:22:39.014131,2025-06-25T18:23:13.614108,13,10,6.066854819655418,11.972816744819283,10.242809776216745,0.034854930453002454,0.09795141015201808,0.08311349293217063
0.01,0,0.007600000000000051,2025-06-25T18:23:13.662536,2025-06-25T18:24:31.815073,19,19,26.931988829746842,27.563233952969313,7.745274869725108,0.05406869566068054,0.008422777522355318,0.03223354294896126
0.01,1,0.006899999999999906,2025-06-25T18:24:31.815073,2025-06-25T18:25:48.401376,19,19,26.931988829746842,27.563233952969313,7.745274869725108,0.05406869566068054,0.008422777522355318,0.03223354294896126
0.01,2,0.0071000000000012164,2025-06-25T18:25:48.402082,2025-06-25T18:27:04.603589,19,19,26.931988829746842,27.563233952969313,7.745274869725108,0.05406869566068054,0.008422777522355318,0.03223354294896126
0.01,0,0.007299999999998974,2025-06-25T18:27:04.654423,2025-06-25T18:27:50.011501,24,16,14.80832646600902,4.123530238866806,1.223378725349903,0.08518293425440789,0.05626670988276601,0.01321489131078124
0.01,1,0.007899999999999352,2025-06-25T18:27:50.011501,2025-06-25T18:28:35.212120,24,16,14.80832646600902,4.123530238866806,1.223378725349903,0.08518293425440789,0.05626670988276601,0.01321489131078124
0.01,2,0.0029000000000003467,2025-06-25T18:28:35.212775,2025-06-25T18:29:21.611315,24,16,14.80832646600902,4.123530238866806,1.223378725349903,0.08518293425440789,0.05626670988276601,0.01321489131078124
0.01,0,0.007199999999999207,2025-06-25T18:29:21.663510,2025-06-25T18:30:22.416717,5,25,19.721210952848196,20.4126915615052,12.716979766264558,0.003615664038807154,0.049713798053562644,0.06546223014593125
0.01,1,0.007399999999998741,2025-06-25T18:30:22.416717,2025-06-25T18:31:20.615852,5,25,19.721210952848196,20.4126915615052,12.716979766264558,0.003615664038807154,0.049713798053562644,0.06546223014593125
0.01,2,0.007600000000000051,2025-06-25T18:31:20.615852,2025-06-25T18:32:19.006933,5,25,19.721210952848196,20.4126915615052,12.716979766264558,0.003615664038807154,0.049713798053562644,0.06546223014593125
0.01,0,0.008099999999998886,2025-06-25T18:32:19.059487,2025-06-25T18:33:15.207688,7,5,11.578356306999922,28.400722313672304,3.7104200646281242,0.022215223591774705,0.09229271952062845,0.07848096136003734
0.01,1,0.0077000000000015945,2025-06-25T18:33:15.207688,2025-06-25T18:34:12.815781,7,5,11.578356306999922,28.400722313672304,3.7104200646281242,0.022215223591774705,0.09229271952062845,0.07848096136003734
0.01,2,0.007500000000000284,2025-06-25T18:34:12.815781,2025-06-25T18:35:10.807008,7,5,11.578356306999922,28.400722313672304,3.7104200646281242,0.022215223591774705,0.09229271952062845,0.07848096136003734
0.01,0,0.00730000000000075,2025-06-25T18:35:10.860845,2025-06-25T18:36:14.410463,26,23,21.193375764414668,14.914675103500485,13.460776517167687,0.09201361630111933,0.0011877586133778096,0.03072601230815053
0.01,1,0.007600000000000051,2025-06-25T18:36:14.410725,2025-06-25T18:37:17.614044,26,23,21.193375764414668,14.914675103500485,13.460776517167687,0.09201361630111933,0.0011877586133778096,0.03072601230815053
0.01,2,0.007400000000000517,2025-06-25T18:37:17.614044,2025-06-25T18:38:20.209736,26,23,21.193375764414668,14.914675103500485,13.460776517167687,0.09201361630111933,0.0011877586133778096,0.03072601230815053
0.01,0,0.007500000000000284,2025-06-25T18:38:20.265589,2025-06-25T18:39:07.616515,18,12,5.546825090423226,21.48864663206041,9.563852835446596,0.0734207277186215,0.052562571782618764,0.0242073567584157
0.01,1,0.007299999999998974,2025-06-25T18:39:07.616831,2025-06-25T18:39:54.015674,18,12,5.546825090423226,21.48864663206041,9.563852835446596,0.0734207277186215,0.052562571782618764,0.0242073567584157
0.01,2,0.0030000000000001137,2025-06-25T18:39:54.015674,2025-06-25T18:40:39.216081,18,12,5.546825090423226,21.48864663206041,9.563852835446596,0.0734207277186215,0.052562571782618764,0.0242073567584157
0.01,0,0.007299999999998974,2025-06-25T18:40:39.283576,2025-06-25T18:41:41.412886,12,30,29.20982390642166,6.826808340847492,5.309617592021823,0.04087820760905743,0.041311574168503284,0.07332969652488829
0.01,1,0.007600000000000051,2025-06-25T18:41:41.413383,2025-06-25T18:42:40.618797,12,30,29.20982390642166,6.826808340847492,5.309617592021823,0.04087820760905743,0.041311574168503284,0.07332969652488829
0.01,2,0.007799999999999585,2025-06-25T18:42:40.618797,2025-06-25T18:43:42.606931,12,30,29.20982390642166,6.826808340847492,5.309617592021823,0.04087820760905743,0.041311574168503284,0.07332969652488829
0.01,0,0.008300000000000196,2025-06-25T18:43:42.664852,2025-06-25T18:44:18.613659,15,14,17.665850473567843,0.5695024877786636,6.687155770137906,0.010012065339833499,0.06566515062004329,0.00014599384739995004
0.01,1,0.007500000000000284,2025-06-25T18:44:18.613659,2025-06-25T18:44:52.813505,15,14,17.665850473567843,0.5695024877786636,6.687155770137906,0.010012065339833499,0.06566515062004329,0.00014599384739995004
0.01,2,0.007900000000001128,2025-06-25T18:44:52.813505,2025-06-25T18:45:27.813029,15,14,17.665850473567843,0.5695024877786636,6.687155770137906,0.010012065339833499,0.06566515062004329,0.00014599384739995004
0.01,0,0.006099999999999994,2025-06-25T18:45:27.870954,2025-06-25T18:46:21.007773,22,27,7.578419353812933,16.144325388595462,10.93498258292675,0.07927467189729215,0.027863765228539707,0.052390269376337534
0.01,1,0.008100000000000662,2025-06-25T18:46:21.008217,2025-06-25T18:47:12.810162,22,27,7.578419353812933,16.144325388595462,10.93498258292675,0.07927467189729215,0.027863765228539707,0.052390269376337534
0.01,2,0.0070000000000014495,2025-06-25T18:47:12.810162,2025-06-25T18:48:04.214658,22,27,7.578419353812933,16.144325388595462,10.93498258292675,0.07927467189729215,0.027863765228539707,0.052390269376337534
0.02,0,0.013399999999998968,2025-06-25T18:48:04.274195,2025-06-25T18:49:07.610286,30,8,25.682295933365822,7.716468209400773,12.096676042303443,0.06036755917593837,0.07610138030722738,0.09582279520109296
0.02,1,0.012900000000000134,2025-06-25T18:49:07.610615,2025-06-25T18:50:11.212782,30,8,25.682295933365822,7.716468209400773,12.096676042303443,0.06036755917593837,0.07610138030722738,0.09582279520109296
0.02,2,0.0129999999999999,2025-06-25T18:50:11.213302,2025-06-25T18:51:14.208239,30,8,25.682295933365822,7.716468209400773,12.096676042303443,0.06036755917593837,0.07610138030722738,0.09582279520109296
0.02,0,0.016799999999999926,2025-06-25T18:51:14.266692,2025-06-25T18:51:57.410031,10,21,1.5468836668878794,23.99741655215621,2.352729480713606,0.02884908262640238,0.017821221239864828,0.04494588542729616
0.02,1,0.017100000000001003,2025-06-25T18:51:57.410031,2025-06-25T18:52:42.609950,10,21,1.5468836668878794,23.99741655215621,2.352729480713606,0.02884908262640238,0.017821221239864828,0.04494588542729616
0.02,2,0.01720000000000077,2025-06-25T18:52:42.610207,2025-06-25T18:53:25.011908,10,21,1.5468836668878794,23.99741655215621,2.352729480713606,0.02884908262640238,0.017821221239864828,0.04494588542729616
0.02,0,0.016899999999999693,2025-06-25T18:53:25.074060,2025-06-25T18:54:13.009949,11,16,9.630213137716055,19.967459505423903,9.850914724171162,0.04275474976748228,0.08141187988221646,0.028172360081225634
0.02,1,0.01750000000000007,2025-06-25T18:54:13.009949,2025-06-25T18:55:00.208862,11,16,9.630213137716055,19.967459505423903,9.850914724171162,0.04275474976748228,0.08141187988221646,0.028172360081225634
0.02,2,0.01750000000000007,2025-06-25T18:55:00.208862,2025-06-25T18:55:48.223285,11,16,9.630213137716055,19.967459505423903,9.850914724171162,0.04275474976748228,0.08141187988221646,0.028172360081225634
0.02,0,0.013599999999998502,2025-06-25T18:55:48.283917,2025-06-25T18:56:40.218556,30,26,15.495030982419848,4.627242274582386,7.319200599566102,0.07427246337756514,0.024665133934468033,0.08061347398906947
0.02,1,0.012600000000000833,2025-06-25T18:56:40.218556,2025-06-25T18:57:34.419941,30,26,15.495030982419848,4.627242274582386,7.319200599566102,0.07427246337756514,0.024665133934468033,0.08061347398906947
0.02,2,0.013199999999999434,2025-06-25T18:57:34.419941,2025-06-25T18:58:25.615644,30,26,15.495030982419848,4.627242274582386,7.319200599566102,0.07427246337756514,0.024665133934468033,0.08061347398906947
0.02,0,0.01690000000000147,2025-06-25T18:58:25.680452,2025-06-25T18:59:26.612783,22,9,3.7161018792539835,28.055158127099276,1.7005018629133701,0.09310337677598,0.07290274007245899,0.0738506873138249
0.02,1,0.01320000000000121,2025-06-25T18:59:26.613476,2025-06-25T19:00:24.220578,22,9,3.7161018792539835,28.055158127099276,1.7005018629133701,0.09310337677598,0.07290274007245899,0.0738506873138249
0.02,2,0.0127000000000006,2025-06-25T19:00:24.220578,2025-06-25T19:01:20.421231,22,9,3.7161018792539835,28.055158127099276,1.7005018629133701,0.09310337677598,0.07290274007245899,0.0738506873138249
0.02,0,0.016799999999999926,2025-06-25T19:01:20.487514,2025-06-25T19:02:16.621790,16,19,23.62844131886959,11.539600538089871,13.173596290871501,0.023841533157974482,0.03356794156134129,0.023167564161121847
0.02,1,0.017900000000000915,2025-06-25T19:02:16.621790,2025-06-25T19:03:11.815238,16,19,23.62844131886959,11.539600538089871,13.173596290871501,0.023841533157974482,0.03356794156134129,0.023167564161121847
0.02,2,0.01729999999999876,2025-06-25T19:03:11.815453,2025-06-25T19:04:06.017138,16,19,23.62844131886959,11.539600538089871,13.173596290871501,0.023841533157974482,0.03356794156134129,0.023167564161121847
0.02,0,0.017000000000001236,2025-06-25T19:04:06.083828,2025-06-25T19:04:54.222657,11,6,19.4967985432595,10.88647716678679,14.544097634032369,0.029706915467977525,0.0578929077833891,0.05025928262621165
0.02,1,0.01720000000000077,2025-06-25T19:04:54.222657,2025-06-25T19:05:40.814251,11,6,19.4967985432595,10.88647716678679,14.544097634032369,0.029706915467977525,0.0578929077833891,0.05025928262621165
0.02,2,0.017400000000000304,2025-06-25T19:05:40.814251,2025-06-25T19:06:28.012546,11,6,19.4967985432595,10.88647716678679,14.544097634032369,0.029706915467977525,0.0578929077833891,0.05025928262621165
0.02,0,0.017099999999999227,2025-06-25T19:06:28.081912,2025-06-25T19:07:32.415078,18,23,13.159569930285215,24.606668706983328,3.0774129927158356,0.06225019851699472,0.04823330668732524,0.0026981201954185963
0.02,1,0.017799999999999372,2025-06-25T19:07:32.415430,2025-06-25T19:08:37.824948,18,23,13.159569930285215,24.606668706983328,3.0774129927158356,0.06225019851699472,0.04823330668732524,0.0026981201954185963
0.02,2,0.017300000000000537,2025-06-25T19:08:37.825513,2025-06-25T19:09:40.820768,18,23,13.159569930285215,24.606668706983328,3.0774129927158356,0.06225019851699472,0.04823330668732524,0.0026981201954185963
0.02,0,0.012900000000000134,2025-06-25T19:09:40.889941,2025-06-25T19:10:38.220292,26,12,27.630213350057602,3.0327529460191727,5.962590491399169,0.08091928642243147,0.09960812879726291,0.04598415214568377
0.02,1,0.013099999999999667,2025-06-25T19:10:38.220292,2025-06-25T19:11:35.412089,26,12,27.630213350057602,3.0327529460191727,5.962590491399169,0.08091928642243147,0.09960812879726291,0.04598415214568377
0.02,2,0.013700000000000045,2025-06-25T19:11:35.412332,2025-06-25T19:12:31.212885,26,12,27.630213350057602,3.0327529460191727,5.962590491399169,0.08091928642243147,0.09960812879726291,0.04598415214568377
0.02,0,0.017400000000000304,2025-06-25T19:12:31.282782,2025-06-25T19:13:15.613107,6,29,7.245461354032159,17.460450483486056,8.487896289676428,0.011120130773633718,0.00691177137196064,0.0953033302910626
0.02,1,0.016799999999999926,2025-06-25T19:13:15.613722,2025-06-25T19:13:57.024263,6,29,7.245461354032159,17.460450483486056,8.487896289676428,0.011120130773633718,0.00691177137196064,0.0953033302910626
0.02,2,0.016500000000000625,2025-06-25T19:13:57.024512,2025-06-25T19:14:39.617964,6,29,7.245461354032159,17.460450483486056,8.487896289676428,0.011120130773633718,0.00691177137196064,0.0953033302910626
0.02,0,0.016600000000000392,2025-06-25T19:14:39.689558,2025-06-25T19:15:49.616912,5,11,28.98518272675574,23.505492601543665,7.0782029535621405,0.017933318484574558,0.05105157755315304,0.06114181419834495
0.02,1,0.01699999999999946,2025-06-25T19:15:49.616912,2025-06-25T19:16:58.816034,5,11,28.98518272675574,23.505492601543665,7.0782029535621405,0.017933318484574558,0.05105157755315304,0.06114181419834495
0.02,2,0.01640000000000086,2025-06-25T19:16:58.816034,2025-06-25T19:18:06.016619,5,11,28.98518272675574,23.505492601543665,7.0782029535621405,0.017933318484574558,0.05105157755315304,0.06114181419834495
0.02,0,0.013499999999998735,2025-06-25T19:18:06.090890,2025-06-25T19:18:45.013524,25,18,3.8982973247766495,8.149684639647603,11.360209088772535,0.09949982576072217,0.04296830473467708,0.010455650836229326
0.02,1,0.012800000000000367,2025-06-25T19:18:45.013524,2025-06-25T19:19:24.825580,25,18,3.8982973247766495,8.149684639647603,11.360209088772535,0.09949982576072217,0.04296830473467708,0.010455650836229326
0.02,2,0.012800000000000367,2025-06-25T19:19:24.826247,2025-06-25T19:20:04.014887,25,18,3.8982973247766495,8.149684639647603,11.360209088772535,0.09949982576072217,0.04296830473467708,0.010455650836229326
0.02,0,0.016899999999999693,2025-06-25T19:20:04.089845,2025-06-25T19:21:10.016402,20,17,21.891829278320074,16.589557668194175,11.620414124801755,0.06826666323468089,0.09081224007532002,0.04124168669804931
0.02,1,0.01699999999999946,2025-06-25T19:21:10.016402,2025-06-25T19:22:15.618280,20,17,21.891829278320074,16.589557668194175,11.620414124801755,0.06826666323468089,0.09081224007532002,0.04124168669804931
0.02,2,0.013100000000001444,2025-06-25T19:22:15.618280,2025-06-25T19:23:19.621241,20,17,21.891829278320074,16.589557668194175,11.620414124801755,0.06826666323468089,0.09081224007532002,0.04124168669804931
0.02,0,0.01720000000000077,2025-06-25T19:23:19.694882,2025-06-25T19:23:51.420715,13,24,12.756733847782016,0.06579067558050156,1.8969740718603134,0.04905366096645594,0.002813968434929848,0.09368586391210557
0.02,1,0.016500000000000625,2025-06-25T19:23:51.420715,2025-06-25T19:24:23.816384,13,24,12.756733847782016,0.06579067558050156,1.8969740718603134,0.04905366096645594,0.002813968434929848,0.09368586391210557
0.02,2,0.016600000000000392,2025-06-25T19:24:23.816735,2025-06-25T19:24:56.817511,13,24,12.756733847782016,0.06579067558050156,1.8969740718603134,0.04905366096645594,0.002813968434929848,0.09368586391210557
0.02,0,0.013599999999998502,2025-06-25T19:24:56.893924,2025-06-25T19:25:24.430242,17,14,0.3689369559288025,7.2742147743701935,4.135413754731417,0.004919041972607375,0.07770927958190442,0.032890342921018605
0.02,1,0.014499999999999957,2025-06-25T19:25:24.430776,2025-06-25T19:25:50.220250,17,14,0.3689369559288025,7.2742147743701935,4.135413754731417,0.004919041972607375,0.07770927958190442,0.032890342921018605
0.02,2,0.017300000000000537,2025-06-25T19:25:50.220250,2025-06-25T19:26:16.426162,17,14,0.3689369559288025,7.2742147743701935,4.135413754731417,0.004919041972607375,0.07770927958190442,0.032890342921018605
0.02,0,0.016599999999998616,2025-06-25T19:26:16.502823,2025-06-25T19:27:32.628542,23,28,24.9834115896374,20.982531337067485,13.851589215919375,0.08741348627954722,0.01626139609143138,0.08220645776018501
0.02,1,0.015399999999999636,2025-06-25T19:27:32.628542,2025-06-25T19:28:48.830889,23,28,24.9834115896374,20.982531337067485,13.851589215919375,0.08741348627954722,0.01626139609143138,0.08220645776018501
0.02,2,0.016399999999999082,2025-06-25T19:28:48.830889,2025-06-25T19:30:04.025854,23,28,24.9834115896374,20.982531337067485,13.851589215919375,0.08741348627954722,0.01626139609143138,0.08220645776018501
0.02,0,0.013400000000000745,2025-06-25T19:30:04.101808,2025-06-25T19:30:54.022934,28,7,9.227377949282527,14.424238661304116,9.107864610850811,0.05614664750173688,0.06724253548309207,0.06294366717338562
0.02,1,0.01320000000000121,2025-06-25T19:30:54.022934,2025-06-25T19:31:42.421282,28,7,9.227377949282527,14.424238661304116,9.107864610850811,0.05614664750173688,0.06724253548309207,0.06294366717338562
0.02,2,0.0129999999999999,2025-06-25T19:31:42.421282,2025-06-25T19:32:30.627510,28,7,9.227377949282527,14.424238661304116,9.107864610850811,0.05614664750173688,0.06724253548309207,0.06294366717338562
0.02,0,0.015900000000000247,2025-06-25T19:32:30.705840,2025-06-25T19:33:34.231393,9,21,17.89006082341075,28.83267967030406,4.8331211898475885,0.0362987007945776,0.026334460452198984,0.01538554495200515
0.02,1,0.016899999999999693,2025-06-25T19:33:34.231616,2025-06-25T19:34:38.618152,9,21,17.89006082341075,28.83267967030406,4.8331211898475885,0.0362987007945776,0.026334460452198984,0.01538554495200515
0.02,2,0.017400000000000304,2025-06-25T19:34:38.618913,2025-06-25T19:35:45.019260,9,21,17.89006082341075,28.83267967030406,4.8331211898475885,0.0362987007945776,0.026334460452198984,0.01538554495200515
0.02,0,0.016600000000000392,2025-06-25T19:35:45.100412,2025-06-25T19:36:08.618922,8,6,4.95828908868134,2.56437205709517,12.49895097874105,0.08172431848943235,0.019583281315863135,0.06874382598325611
0.02,1,0.01699999999999946,2025-06-25T19:36:08.618922,2025-06-25T19:36:31.227059,8,6,4.95828908868134,2.56437205709517,12.49895097874105,0.08172431848943235,0.019583281315863135,0.06874382598325611
0.02,2,0.01640000000000086,2025-06-25T19:36:31.227059,2025-06-25T19:36:52.028764,8,6,4.95828908868134,2.56437205709517,12.49895097874105,0.08172431848943235,0.019583281315863135,0.06874382598325611
0.02,0,0.013799999999999812,2025-06-25T19:36:52.110939,2025-06-25T19:38:07.831647,27,22,29.573079608380795,17.928881105035543,1.0036938898265362,0.0009371419437229633,0.08649371461942792,0.01629966013133526
0.02,1,0.01839999999999975,2025-06-25T19:38:07.832417,2025-06-25T19:39:26.432624,27,22,29.573079608380795,17.928881105035543,1.0036938898265362,0.0009371419437229633,0.08649371461942792,0.01629966013133526
0.02,2,0.0129999999999999,2025-06-25T19:39:26.432971,2025-06-25T19:40:41.819713,27,22,29.573079608380795,17.928881105035543,1.0036938898265362,0.0009371419437229633,0.08649371461942792,0.01629966013133526
0.02,0,0.01670000000000016,2025-06-25T19:40:41.905959,2025-06-25T19:41:23.630174,23,13,12.1691813506186,9.479852691292763,7.963143544271588,0.03207571152597666,0.03473132671788335,0.03551362035796046
0.02,1,0.017599999999999838,2025-06-25T19:41:23.630834,2025-06-25T19:42:04.034086,23,13,12.1691813506186,9.479852691292763,7.963143544271588,0.03207571152597666,0.03473132671788335,0.03551362035796046
0.02,2,0.017400000000000304,2025-06-25T19:42:04.034086,2025-06-25T19:42:47.028427,23,13,12.1691813506186,9.479852691292763,7.963143544271588,0.03207571152597666,0.03473132671788335,0.03551362035796046
0.02,0,0.01649999999999885,2025-06-25T19:42:47.112689,2025-06-25T19:44:01.632052,16,29,20.831493576988578,26.013229144737124,10.46222747862339,0.05050935922190547,0.07173934895545245,0.0861997950822115
0.02,1,0.01720000000000077,2025-06-25T19:44:01.632895,2025-06-25T19:45:20.025312,16,29,20.831493576988578,26.013229144737124,10.46222747862339,0.05050935922190547,0.07173934895545245,0.0861997950822115
0.02,2,0.01720000000000077,2025-06-25T19:45:20.025560,2025-06-25T19:46:35.636476,16,29,20.831493576988578,26.013229144737124,10.46222747862339,0.05050935922190547,0.07173934895545245,0.0861997950822115
0.02,0,0.01750000000000007,2025-06-25T19:46:35.723454,2025-06-25T19:47:51.023464,14,16,26.04372326284647,26.649054056033492,8.230183083564043,0.09386234674602748,0.04628408942371607,0.04035197459161282
0.02,1,0.01690000000000147,2025-06-25T19:47:51.023464,2025-06-25T19:49:01.421966,14,16,26.04372326284647,26.649054056033492,8.230183083564043,0.09386234674602748,0.04628408942371607,0.04035197459161282
0.02,2,0.017599999999999838,2025-06-25T19:49:01.422447,2025-06-25T19:50:16.025160,14,16,26.04372326284647,26.649054056033492,8.230183083564043,0.09386234674602748,0.04628408942371607,0.04035197459161282
0.02,0,0.016899999999999693,2025-06-25T19:50:16.110607,2025-06-25T19:50:55.437339,21,25,0.9565210808068514,12.94576931744814,5.723837060853839,0.013710519950836898,0.059842119086533786,0.08791008545085788
0.02,1,0.013799999999999812,2025-06-25T19:50:55.437339,2025-06-25T19:51:33.826429,21,25,0.9565210808068514,12.94576931744814,5.723837060853839,0.013710519950836898,0.059842119086533786,0.08791008545085788
0.02,2,0.013500000000000512,2025-06-25T19:51:33.826429,2025-06-25T19:52:10.232952,21,25,0.9565210808068514,12.94576931744814,5.723837060853839,0.013710519950836898,0.059842119086533786,0.08791008545085788
0.02,0,0.017599999999999838,2025-06-25T19:52:10.320629,2025-06-25T19:53:11.629586,26,10,17.30213454924524,19.498568940907717,3.2496161684393883,0.04507195167243481,0.011216935236006975,0.05717287696897984
0.02,1,0.01699999999999946,2025-06-25T19:53:11.629586,2025-06-25T19:54:11.827517,26,10,17.30213454924524,19.498568940907717,3.2496161684393883,0.04507195167243481,0.011216935236006975,0.05717287696897984
0.02,2,0.01789999999999914,2025-06-25T19:54:11.827995,2025-06-25T19:55:09.227193,26,10,17.30213454924524,19.498568940907717,3.2496161684393883,0.04507195167243481,0.011216935236006975,0.05717287696897984
0.02,0,0.017300000000000537,2025-06-25T19:55:09.316283,2025-06-25T19:55:43.827201,6,19,8.167408872395754,5.0960824359208345,14.752136806026101,0.06257730470970273,0.09530294705182314,0.007856750767678023
0.02,1,0.017100000000001003,2025-06-25T19:55:43.827201,2025-06-25T19:56:18.634956,6,19,8.167408872395754,5.0960824359208345,14.752136806026101,0.06257730470970273,0.09530294705182314,0.007856750767678023
0.02,2,0.017099999999999227,2025-06-25T19:56:18.635526,2025-06-25T19:56:54.033956,6,19,8.167408872395754,5.0960824359208345,14.752136806026101,0.06257730470970273,0.09530294705182314,0.007856750767678023
0.02,0,0.016799999999999926,2025-06-25T19:56:54.244193,2025-06-25T19:57:45.230078,7,11,16.78210387006402,13.955798596143723,2.5707049146294594,0.05690592741593719,0.03788017574697733,0.048195050004869705
