timestamp,session_id,validation_type,liquid_type,density_used,target_volume_ml,measured_volume_ml,accuracy_pct,replicate_number,volume_index,source_vial,destination_vial,aspirate_speed,dispense_speed,retract_speed,blowout_speed,aspirate_wait_time,dispense_wait_time,post_retract_wait_time,overaspirate_vol,pre_asp_air_vol,post_asp_air_vol,blowout_vol,asp_disp_cycles
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.019844943365612412,-0.7752831719379412,3,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.01965762397653704,-1.7118801173147957,1,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.020039685582662177,0.1984279133108828,2,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.02050375665747123,2.518783287356156,3,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.04775196209162217,-4.496075816755665,1,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.04597980424720967,-8.040391505580669,2,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.04783683815778405,-4.326323684431907,3,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.049839012575773514,-0.3219748484529772,1,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.050768892105253274,1.5377842105065431,2,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.05024699673063985,0.4939934612796931,3,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.051089736451315954,2.1794729026319013,1,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.050633762014104224,1.2675240282084417,2,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.05,0.04901936656222679,-1.9612668755464302,3,1,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.09543918316876723,-4.560816831232772,1,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.09468415108024109,-5.31584891975892,2,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.0941408629649853,-5.8591370350147,3,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.10119475131537428,1.1947513153742761,1,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.09933745937988214,-0.662540620117863,2,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.09991083550028745,-0.0891644997125518,3,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.10270478170181994,2.7047817018199387,1,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.10126930755020039,1.2693075502003826,2,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.1,0.10184539773460527,1.8453977346052641,3,2,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.14273509939885395,-4.843267067430694,1,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.14168379451252602,-5.544136991649315,2,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.13857653365209366,-7.615644231937557,3,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.1523840111934418,1.5893407956278731,1,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.15387853737066207,2.5856915804413814,2,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.14937803759513993,-0.4146416032400439,3,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.1497519451354877,-0.16536990967486176,1,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.1483343552199117,-1.1104298533921957,2,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.15,0.15094041747314998,0.6269449820999936,3,3,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.2,0.18795610836411059,-6.0219458179447125,1,0,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.2,0.18983698326138115,-5.081508369309429,2,0,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.2,0.18832856012522278,-5.835719937388614,3,0,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.5,0.4680241122220303,-6.3951775555939445,1,1,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.5,0.47504484639450373,-4.991030721099254,2,1,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.5,0.46977855449842915,-6.04428910031417,3,1,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.9,0.8522480614783466,-5.305770946850376,1,2,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.9,0.8308129986445858,-7.687444595046025,2,2,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091948,ccc7ad01,vial_to_vial,water,1.0,0.9,0.8511637782723951,-5.42624685862277,3,2,SDBS_stock,SDBS_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.018912944178076263,-5.435279109618687,1,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.018367969662179257,-8.160151689103715,2,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.018734794888658052,-6.32602555670974,3,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.02044626018916914,2.2313009458456956,1,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.020612870592244616,3.0643529612230798,2,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.01977127205428125,-1.1436397285937567,3,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.019800706371075037,-0.9964681446248194,1,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.0202798689189299,1.3993445946495,2,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.02,0.020145990107839545,0.7299505391977247,3,0,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.04670281682008205,-6.5943663598359015,1,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.04631636433266136,-7.36727133467728,2,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.0475341584338551,-4.931683132289811,3,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.049680274822086645,-0.6394503558267151,1,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.049984244177910545,-0.0315116441789165,2,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.04929958548447396,-1.400829031052084,3,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.051462794983630336,2.9255899672606667,1,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.049727245377237606,-0.5455092455247945,2,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.05,0.051960919517395024,3.9218390347900423,3,1,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.09490017535619924,-5.0998246438007655,1,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.0942989445397881,-5.701055460211907,2,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.09460129822404517,-5.398701775954834,3,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.10293418076451977,2.9341807645197617,1,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.10119484598902835,1.1948459890283454,2,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.10089585246240584,0.8958524624058384,3,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.09897105580393373,-1.0289441960662782,1,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.10120184983365477,1.2018498336547612,2,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.1,0.09801424352272325,-1.985756477276751,3,2,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.14241312013003304,-5.0579199133113,1,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.13909012762332573,-7.273248251116176,2,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.1382713156170592,-7.819122921960539,3,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.1518580890213352,1.238726014223479,1,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.15127420341557413,0.8494689437160882,2,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.15311566104377902,2.077107362519352,3,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.1495775585842523,-0.28162761049845464,1,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.15211840457120968,1.4122697141397875,2,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091950,9d792658,vial_to_vial,water,1.0,0.15,0.14998601169308973,-0.009325537940178357,3,3,BDDAC_stock,BDDAC_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091954,2b3ff7ff,vial_to_vial,water,1.0,0.2,0.18413969007006287,-7.9301549649685725,1,0,BDDAC_stock,BDDAC_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091954,2b3ff7ff,vial_to_vial,water,1.0,0.5,0.46533828740424715,-6.93234251915057,1,1,BDDAC_stock,BDDAC_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091954,2b3ff7ff,vial_to_vial,water,1.0,0.9,0.8413021727041731,-6.521980810647439,1,2,BDDAC_stock,BDDAC_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.01839981841621746,-8.000907918912693,1,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.01889972768021573,-5.501361598921357,2,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.0183839227350253,-8.080386324873494,3,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.020475514348966467,2.3775717448323332,1,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.020144393862068437,0.7219693103421854,2,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.01978645903429416,-1.0677048285291992,3,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.020324082383741487,1.6204119187074317,1,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.019979606491458673,-0.10196754270663799,2,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.02,0.020008278402198158,0.04139201099078588,3,0,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.04550998956959162,-8.98002086081677,1,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.04737206646682459,-5.255867066350825,2,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.0466834174435266,-6.633165112946801,3,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.05002225124665432,0.044502493308631874,1,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.050826769621692525,1.6535392433850438,2,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.05088275858883197,1.7655171776639333,3,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.049545239260293694,-0.9095214794126172,1,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.04898998307736623,-2.020033845267541,2,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.05,0.05080716717287288,1.6143343457457604,3,1,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.09336467224685081,-6.635327753149192,1,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.09376256289194872,-6.237437108051289,2,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.09404892610344942,-5.951073896550585,3,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.1021545664258986,2.154566425898591,1,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.10064669912522438,0.6466991252243731,2,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.10034980337800187,0.3498033780018617,3,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.10131745532804644,1.3174553280464325,1,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.09858821832164044,-1.4117816783595638,2,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.1,0.09930462007593713,-0.6953799240628777,3,2,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.14094334936906364,-6.037767087290906,1,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.13976037096429691,-6.826419357135387,2,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.13908743106785698,-7.275045954762009,3,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.14944770878608804,-0.36819414260796934,1,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.15014031804862712,0.09354536575142033,2,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.1531270002268004,2.0846668178669354,3,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.1538245971936559,2.5497314624372733,1,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.15063115613504816,0.42077075669877395,2,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091955,b5b66d3d,vial_to_vial,water,1.0,0.15,0.15341836053325217,2.278907022168116,3,3,CTAB_stock,CTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_092000,c6a8e33f,vial_to_vial,water,1.0,0.2,0.1879330806874525,-6.033459656273762,1,0,CTAB_stock,CTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_092000,c6a8e33f,vial_to_vial,water,1.0,0.5,0.4730868642231844,-5.382627155363117,1,1,CTAB_stock,CTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_092000,c6a8e33f,vial_to_vial,water,1.0,0.9,0.8362083934392656,-7.087956284526051,1,2,CTAB_stock,CTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
